fragmanetAndSide,fragment,class,fragmentVote,fragmentAndSideVote,fragmentAndSideTrendVote,fragmentAndSideTrendVoteStrict,fragmentAndSideTrendVoteSync,fragmentAndSideTrend,fragmentAndSideCubes,origCoordinates
PX303Fg006_6X3_0X2_2_PX303Fg006_6X3_1X2_1,PX303Fg006_6X3_0X2_PX303Fg006_6X3_1X2,1,225,16,15,24,11,"[[False, 0, 0], [False, 0, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0]]","[[500, 50, 250, 50], [500, 50, 250, 50], [500, 630, 250, 50], [500, 630, 250, 50], [540, 630, 290, 50], [540, 630, 290, 50], [580, 630, 330, 50], [580, 630, 330, 50], [620, 630, 370, 50], [620, 630, 370, 50], [630, 630, 380, 50], [630, 630, 380, 50], [670, 630, 420, 50], [670, 630, 420, 50], [710, 630, 460, 50], [710, 630, 460, 50]]",[]
PX303Fg006_5X3_0X2_1_PX303Fg006_5X3_2X0_1,PX303Fg006_5X3_0X2_PX303Fg006_5X3_2X0,0,70,6,4,10,5,"[[False, 0, 0], [False, 0, 0], [False, 2, 0], [False, 2, 0], [False, 2, 3], [False, 2, 3]]","[[250, 50, 250, 50], [250, 50, 250, 50], [250, 656, 250, 50], [250, 656, 250, 50], [250, 656, 250, 957], [250, 656, 250, 957]]",[]
PX303Fg006_6X4_3X0_3_PX303Fg006_6X4_4X1_3,PX303Fg006_6X4_3X0_PX303Fg006_6X4_4X1,0,36,3,1,4,2,"[[False, 4, 0], [False, 4, 0], [False, 4, 3]]","[[750, 1049, 750, 50], [750, 1049, 750, 50], [750, 1049, 750, 796]]",[]
PX303Fg006_5X4_0X3_3_PX303Fg006_5X4_1X1_2,PX303Fg006_5X4_0X3_PX303Fg006_5X4_1X1,0,16,2,2,0,0,"[[False, 0, 0], [False, 0, 0]]","[[750, 50, 500, 50], [750, 50, 500, 50]]",[]
PX303Fg006_5X3_2X0_3_PX303Fg006_5X3_3X0_1,PX303Fg006_5X3_2X0_PX303Fg006_5X3_3X0,1,276,11,10,20,10,"[[False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0]]","[[750, 957, 250, 50], [750, 957, 250, 50], [790, 957, 290, 50], [790, 957, 290, 50], [830, 957, 330, 50], [830, 957, 330, 50], [870, 957, 370, 50], [880, 957, 380, 50], [880, 957, 380, 50], [920, 957, 420, 50], [960, 957, 460, 50]]",[]
PX303Fg006_6X4_1X0_1_PX303Fg006_6X4_2X0_0,PX303Fg006_6X4_1X0_PX303Fg006_6X4_2X0,1,98,14,13,26,13,"[[False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0]]","[[250, 1026, 0, 50], [250, 1026, 0, 50], [290, 1026, 40, 50], [290, 1026, 40, 50], [330, 1026, 80, 50], [330, 1026, 80, 50], [370, 1026, 120, 50], [370, 1026, 120, 50], [380, 1026, 130, 50], [380, 1026, 130, 50], [420, 1026, 170, 50], [420, 1026, 170, 50], [460, 1026, 210, 50], [460, 1026, 210, 50]]",[]
PX303Fg006_4X4_0X0_3_PX303Fg006_4X4_1X1_3,PX303Fg006_4X4_0X0_PX303Fg006_4X4_1X1,0,38,3,1,4,2,"[[False, 4, 0], [False, 4, 0], [False, 4, 5]]","[[750, 1210, 750, 50], [750, 1210, 750, 50], [750, 1210, 750, 1276]]",[]
PX303Fg006_5X4_0X2_2_PX303Fg006_5X4_4X0_1,PX303Fg006_5X4_0X2_PX303Fg006_5X4_4X0,0,33,4,3,2,1,"[[False, 0, 0], [False, 0, 0], [False, 2, 0], [False, 2, 0]]","[[500, 50, 250, 50], [500, 50, 250, 50], [500, 583, 250, 50], [500, 583, 250, 50]]",[]
PX303Fg006_4X3_0X2_1_PX303Fg006_4X3_3X1_2,PX303Fg006_4X3_0X2_PX303Fg006_4X3_3X1,0,80,4,2,6,3,"[[False, 0, 0], [False, 3, 0], [False, 3, 0], [False, 3, 5]]","[[250, 50, 500, 50], [250, 968, 500, 50], [250, 968, 500, 50], [250, 968, 500, 1484]]",[]
PX303Fg006_4X3_1X1_5_PX303Fg006_4X3_2X2_0,PX303Fg006_4X3_1X1_PX303Fg006_4X3_2X2,0,43,2,1,2,1,"[[False, 4, 0], [False, 4, 0]]","[[1250, 1143, 0, 50], [1250, 1143, 0, 50]]",[]
PX303Fg006_6X4_3X2_2_PX303Fg006_6X4_4X2_0,PX303Fg006_6X4_3X2_PX303Fg006_6X4_4X2,1,29,10,9,18,9,"[[False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0]]","[[500, 691, 0, 50], [500, 691, 0, 50], [580, 691, 80, 50], [580, 691, 80, 50], [620, 691, 120, 50], [620, 691, 120, 50], [630, 691, 130, 50], [630, 691, 130, 50], [670, 691, 170, 50], [710, 691, 210, 50]]",[]
PX303Fg006_5X3_0X0_0_PX303Fg006_5X3_1X0_3,PX303Fg006_5X3_0X0_PX303Fg006_5X3_1X0,0,72,9,7,16,8,"[[False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 4], [False, 3, 4]]","[[0, 868, 750, 50], [0, 868, 750, 50], [0, 868, 750, 1148], [0, 868, 750, 1148], [40, 868, 790, 50], [40, 868, 790, 50], [170, 868, 920, 50], [170, 868, 920, 50], [210, 868, 960, 50]]",[]
PX303Fg006_5X3_0X2_4_PX303Fg006_5X3_1X2_1,PX303Fg006_5X3_0X2_PX303Fg006_5X3_1X2,1,267,4,3,0,0,"[[False, 0, 0], [False, 0, 0], [False, 2, 0], [False, 2, 0]]","[[1000, 50, 250, 50], [1000, 50, 250, 50], [1000, 656, 250, 50], [1000, 656, 250, 50]]",[]
PX303Fg006_6X4_3X2_3_PX303Fg006_6X4_5X0_3,PX303Fg006_6X4_3X2_PX303Fg006_6X4_5X0,0,25,1,0,0,0,"[[False, 2, 0]]","[[750, 691, 750, 50]]",[]
PX303Fg006_6X3_1X0_0_PX303Fg006_6X3_4X1_0,PX303Fg006_6X3_1X0_PX303Fg006_6X3_4X1,0,36,1,1,0,0,"[[False, 0, 0]]","[[0, 50, 0, 50]]",[]
PX303Fg006_5X4_0X0_0_PX303Fg006_5X4_1X0_0,PX303Fg006_5X4_0X0_PX303Fg006_5X4_1X0,1,108,10,9,18,9,"[[False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0]]","[[0, 942, 0, 50], [40, 942, 40, 50], [40, 942, 40, 50], [80, 942, 80, 50], [130, 942, 130, 50], [130, 942, 130, 50], [170, 942, 170, 50], [170, 942, 170, 50], [210, 942, 210, 50], [210, 942, 210, 50]]",[]
PX303Fg006_4X4_0X1_3_PX303Fg006_4X4_2X3_3,PX303Fg006_4X4_0X1_PX303Fg006_4X4_2X3,0,24,2,1,2,1,"[[False, 4, 0], [False, 4, 0]]","[[750, 1233, 750, 50], [750, 1233, 750, 50]]",[]
PX303Fg006_5X4_3X1_2_PX303Fg006_5X4_4X1_0,PX303Fg006_5X4_3X1_PX303Fg006_5X4_4X1,1,148,9,8,16,8,"[[False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0]]","[[580, 937, 80, 50], [620, 937, 120, 50], [620, 937, 120, 50], [630, 937, 130, 50], [630, 937, 130, 50], [670, 937, 170, 50], [670, 937, 170, 50], [710, 937, 210, 50], [710, 937, 210, 50]]",[]
PX303Fg006_5X4_1X1_2_PX303Fg006_5X4_3X1_0,PX303Fg006_5X4_1X1_PX303Fg006_5X4_3X1,0,36,2,1,2,1,"[[False, 3, 0], [False, 3, 0]]","[[500, 997, 0, 50], [500, 997, 0, 50]]",[]
PX303Fg006_4X3_2X1_3_PX303Fg006_4X3_3X0_4,PX303Fg006_4X3_2X1_PX303Fg006_4X3_3X0,0,51,4,2,6,3,"[[False, 4, 0], [False, 4, 0], [False, 4, 5], [False, 4, 5]]","[[750, 1097, 1000, 50], [750, 1097, 1000, 50], [750, 1097, 1000, 1419], [750, 1097, 1000, 1419]]",[]
PX303Fg006_4X4_0X0_1_PX303Fg006_4X4_1X2_2,PX303Fg006_4X4_0X0_PX303Fg006_4X4_1X2,0,27,4,3,6,3,"[[False, 0, 0], [False, 0, 0], [False, 4, 0], [False, 4, 0]]","[[250, 50, 500, 50], [250, 50, 500, 50], [250, 1210, 500, 50], [250, 1210, 500, 50]]",[]
PX303Fg006_5X4_2X1_3_PX303Fg006_5X4_3X3_1,PX303Fg006_5X4_2X1_PX303Fg006_5X4_3X3,0,24,2,0,2,1,"[[False, 4, 0], [False, 4, 4]]","[[750, 1106, 250, 50], [750, 1106, 250, 1066]]",[]
PX303Fg006_6X3_1X0_1_PX303Fg006_6X3_3X2_2,PX303Fg006_6X3_1X0_PX303Fg006_6X3_3X2,0,27,4,3,6,3,"[[False, 2, 0], [False, 2, 0], [False, 2, 1], [False, 2, 1]]","[[250, 560, 500, 50], [250, 560, 500, 50], [250, 560, 500, 449], [250, 560, 500, 449]]",[]
PX303Fg006_4X3_0X2_3_PX303Fg006_4X3_1X2_3,PX303Fg006_4X3_0X2_PX303Fg006_4X3_1X2,1,204,14,11,24,12,"[[False, 0, 5], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 5], [False, 3, 5]]","[[750, 50, 750, 1326], [750, 968, 750, 50], [750, 968, 750, 50], [750, 968, 750, 1326], [750, 968, 750, 1326], [790, 968, 790, 50], [830, 968, 830, 50], [870, 968, 870, 50], [870, 968, 870, 50], [880, 968, 880, 50], [880, 968, 880, 50], [920, 968, 920, 50], [960, 968, 960, 50], [960, 968, 960, 50]]",[]
PX303Fg006_6X4_1X1_1_PX303Fg006_6X4_5X1_2,PX303Fg006_6X4_1X1_PX303Fg006_6X4_5X1,0,41,3,1,4,2,"[[False, 0, 2], [False, 3, 2], [False, 3, 2]]","[[250, 50, 500, 695], [250, 868, 500, 695], [250, 868, 500, 695]]",[]
PX303Fg006_4X3_2X0_2_PX303Fg006_4X3_3X0_3,PX303Fg006_4X3_2X0_PX303Fg006_4X3_3X0,0,204,16,14,30,15,"[[False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 5], [False, 4, 5]]","[[500, 1068, 750, 50], [500, 1068, 750, 50], [500, 1068, 750, 1419], [500, 1068, 750, 1419], [540, 1068, 790, 50], [540, 1068, 790, 50], [580, 1068, 830, 50], [580, 1068, 830, 50], [620, 1068, 870, 50], [620, 1068, 870, 50], [630, 1068, 880, 50], [630, 1068, 880, 50], [670, 1068, 920, 50], [670, 1068, 920, 50], [710, 1068, 960, 50], [710, 1068, 960, 50]]",[]
PX303Fg006_6X4_0X1_0_PX303Fg006_6X4_3X0_1,PX303Fg006_6X4_0X1_PX303Fg006_6X4_3X0,0,20,4,3,6,3,"[[False, 0, 0], [False, 0, 0], [False, 2, 0], [False, 2, 0]]","[[0, 50, 250, 50], [0, 50, 250, 50], [0, 527, 250, 50], [0, 527, 250, 50]]",[]
PX303Fg006_5X4_1X1_1_PX303Fg006_5X4_4X0_0,PX303Fg006_5X4_1X1_PX303Fg006_5X4_4X0,0,43,3,1,4,2,"[[False, 3, 0], [False, 3, 0], [False, 3, 3]]","[[250, 997, 0, 50], [250, 997, 0, 50], [250, 997, 0, 916]]",[]
PX303Fg006_4X3_0X0_4_PX303Fg006_4X3_3X2_4,PX303Fg006_4X3_0X0_PX303Fg006_4X3_3X2,0,51,1,1,0,0,"[[False, 0, 0]]","[[1000, 50, 1000, 50]]",[]
PX303Fg006_6X4_3X0_3_PX303Fg006_6X4_5X0_0,PX303Fg006_6X4_3X0_PX303Fg006_6X4_5X0,0,43,4,2,6,3,"[[False, 4, 0], [False, 4, 0], [False, 4, 2], [False, 4, 2]]","[[750, 1049, 0, 50], [750, 1049, 0, 50], [750, 1049, 0, 709], [750, 1049, 0, 709]]",[]
PX303Fg006_6X3_1X2_0_PX303Fg006_6X3_2X2_1,PX303Fg006_6X3_1X2_PX303Fg006_6X3_2X2,1,120,14,13,26,13,"[[False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0]]","[[0, 925, 250, 50], [0, 925, 250, 50], [40, 925, 290, 50], [40, 925, 290, 50], [80, 925, 330, 50], [80, 925, 330, 50], [120, 925, 370, 50], [120, 925, 370, 50], [130, 925, 380, 50], [130, 925, 380, 50], [170, 925, 420, 50], [170, 925, 420, 50], [210, 925, 460, 50], [210, 925, 460, 50]]",[]
PX303Fg006_4X3_1X0_1_PX303Fg006_4X3_2X2_4,PX303Fg006_4X3_1X0_PX303Fg006_4X3_2X2,0,24,4,3,6,3,"[[False, 0, 0], [False, 0, 0], [False, 5, 0], [False, 5, 0]]","[[250, 50, 1000, 50], [250, 50, 1000, 50], [250, 1445, 1000, 50], [250, 1445, 1000, 50]]",[]
PX303Fg006_6X4_2X1_2_PX303Fg006_6X4_5X0_1,PX303Fg006_6X4_2X1_PX303Fg006_6X4_5X0,0,31,3,1,4,2,"[[False, 4, 0], [False, 4, 0], [False, 4, 2]]","[[500, 1099, 250, 50], [500, 1099, 250, 50], [500, 1099, 250, 709]]",[]
PX303Fg006_4X3_2X2_3_PX303Fg006_4X3_3X2_1,PX303Fg006_4X3_2X2_PX303Fg006_4X3_3X2,1,182,14,13,26,13,"[[False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0]]","[[750, 1101, 250, 50], [750, 1101, 250, 50], [790, 1101, 290, 50], [790, 1101, 290, 50], [830, 1101, 330, 50], [830, 1101, 330, 50], [870, 1101, 370, 50], [870, 1101, 370, 50], [880, 1101, 380, 50], [880, 1101, 380, 50], [920, 1101, 420, 50], [920, 1101, 420, 50], [960, 1101, 460, 50], [960, 1101, 460, 50]]",[]
PX303Fg006_6X3_4X1_5_PX303Fg006_6X3_5X1_0,PX303Fg006_6X3_4X1_PX303Fg006_6X3_5X1,1,105,1,0,0,0,"[[False, 3, 0]]","[[1250, 904, 0, 50]]",[]
PX303Fg006_4X4_0X3_2_PX303Fg006_4X4_1X3_0,PX303Fg006_4X4_0X3_PX303Fg006_4X4_1X3,1,23,1,0,0,0,"[[False, 4, 0]]","[[500, 1030, 0, 50]]",[]
PX303Fg006_6X3_2X1_5_PX303Fg006_6X3_5X0_2,PX303Fg006_6X3_2X1_PX303Fg006_6X3_5X0,0,57,2,1,2,1,"[[False, 5, 0], [False, 5, 0]]","[[1250, 1432, 500, 50], [1250, 1432, 500, 50]]",[]
PX303Fg006_4X3_1X2_3_PX303Fg006_4X3_3X2_4,PX303Fg006_4X3_1X2_PX303Fg006_4X3_3X2,0,39,2,1,2,1,"[[False, 5, 0], [False, 5, 0]]","[[750, 1326, 1000, 50], [750, 1326, 1000, 50]]",[]
PX303Fg006_5X3_2X2_1_PX303Fg006_5X3_3X1_4,PX303Fg006_5X3_2X2_PX303Fg006_5X3_3X1,0,5,2,1,2,1,"[[False, 2, 0], [False, 2, 0]]","[[250, 638, 1000, 50], [250, 638, 1000, 50]]",[]
PX303Fg006_4X4_1X0_1_PX303Fg006_4X4_3X1_2,PX303Fg006_4X4_1X0_PX303Fg006_4X4_3X1,0,37,1,0,0,0,"[[False, 4, 5]]","[[250, 1230, 500, 1271]]",[]
PX303Fg006_6X3_0X0_1_PX303Fg006_6X3_5X0_2,PX303Fg006_6X3_0X0_PX303Fg006_6X3_5X0,0,80,5,3,8,4,"[[False, 0, 0], [False, 0, 0], [False, 3, 0], [False, 3, 0], [False, 3, 2]]","[[250, 50, 500, 50], [250, 50, 500, 50], [250, 904, 500, 50], [250, 904, 500, 50], [250, 904, 500, 708]]",[]
PX303Fg006_5X4_3X3_0_PX303Fg006_5X4_4X0_0,PX303Fg006_5X4_3X3_PX303Fg006_5X4_4X0,0,25,1,0,0,0,"[[False, 4, 0]]","[[0, 1066, 0, 50]]",[]
PX303Fg006_6X4_0X1_0_PX303Fg006_6X4_5X2_1,PX303Fg006_6X4_0X1_PX303Fg006_6X4_5X2,0,24,4,3,6,3,"[[False, 0, 0], [False, 0, 0], [False, 2, 0], [False, 2, 0]]","[[0, 50, 250, 50], [0, 50, 250, 50], [0, 527, 250, 50], [0, 527, 250, 50]]",[]
PX303Fg006_4X3_0X2_4_PX303Fg006_4X3_1X2_2,PX303Fg006_4X3_0X2_PX303Fg006_4X3_1X2,0,204,7,4,6,3,"[[False, 0, 0], [False, 0, 0], [False, 0, 5], [False, 3, 0], [False, 3, 0], [False, 3, 5], [False, 3, 5]]","[[1000, 50, 500, 50], [1000, 50, 500, 50], [1000, 50, 500, 1326], [1000, 968, 500, 50], [1000, 968, 500, 50], [1000, 968, 500, 1326], [1000, 968, 500, 1326]]",[]
PX303Fg006_6X3_1X2_3_PX303Fg006_6X3_4X0_4,PX303Fg006_6X3_1X2_PX303Fg006_6X3_4X0,0,58,2,1,2,1,"[[False, 3, 0], [False, 3, 0]]","[[750, 925, 1000, 50], [750, 925, 1000, 50]]",[]
PX303Fg006_6X4_3X3_3_PX303Fg006_6X4_4X3_1,PX303Fg006_6X4_3X3_PX303Fg006_6X4_4X3,1,17,2,1,2,1,"[[False, 3, 0], [False, 3, 0]]","[[750, 911, 250, 50], [750, 911, 250, 50]]",[]
PX303Fg006_5X3_1X2_3_PX303Fg006_5X3_2X0_3,PX303Fg006_5X3_1X2_PX303Fg006_5X3_2X0,0,40,3,2,2,1,"[[False, 0, 0], [False, 4, 0], [False, 4, 0]]","[[750, 50, 750, 50], [750, 1091, 750, 50], [750, 1091, 750, 50]]",[]
PX303Fg006_5X3_2X0_1_PX303Fg006_5X3_4X1_1,PX303Fg006_5X3_2X0_PX303Fg006_5X3_4X1,0,82,3,1,4,2,"[[False, 3, 0], [False, 3, 2], [False, 3, 2]]","[[250, 957, 250, 50], [250, 957, 250, 743], [250, 957, 250, 743]]",[]
PX303Fg006_5X4_0X2_3_PX303Fg006_5X4_4X0_3,PX303Fg006_5X4_0X2_PX303Fg006_5X4_4X0,0,33,4,2,4,2,"[[False, 0, 0], [False, 2, 0], [False, 2, 0], [False, 2, 3]]","[[750, 50, 750, 50], [750, 583, 750, 50], [750, 583, 750, 50], [750, 583, 750, 916]]",[]
PX303Fg006_6X3_0X0_1_PX303Fg006_6X3_4X0_2,PX303Fg006_6X3_0X0_PX303Fg006_6X3_4X0,0,75,3,2,4,2,"[[False, 0, 0], [False, 3, 0], [False, 3, 0]]","[[250, 50, 500, 50], [250, 904, 500, 50], [250, 904, 500, 50]]",[]
PX303Fg006_5X4_0X0_2_PX303Fg006_5X4_4X1_3,PX303Fg006_5X4_0X0_PX303Fg006_5X4_4X1,0,59,5,2,2,1,"[[False, 0, 0], [False, 0, 0], [False, 0, 3], [False, 3, 0], [False, 3, 3]]","[[500, 50, 750, 50], [500, 50, 750, 50], [500, 50, 750, 866], [500, 942, 750, 50], [500, 942, 750, 866]]",[]
PX303Fg006_5X3_2X2_1_PX303Fg006_5X3_4X0_1,PX303Fg006_5X3_2X2_PX303Fg006_5X3_4X0,0,63,3,1,4,2,"[[False, 2, 0], [False, 2, 0], [False, 2, 3]]","[[250, 638, 250, 50], [250, 638, 250, 50], [250, 638, 250, 873]]",[]
PX303Fg006_6X3_3X1_4_PX303Fg006_6X3_5X2_1,PX303Fg006_6X3_3X1_PX303Fg006_6X3_5X2,0,53,1,0,0,0,"[[False, 2, 1]]","[[1000, 611, 250, 437]]",[]
PX303Fg006_6X4_4X1_1_PX303Fg006_6X4_5X0_2,PX303Fg006_6X4_4X1_PX303Fg006_6X4_5X0,0,28,2,1,2,1,"[[False, 3, 0], [False, 3, 0]]","[[250, 796, 500, 50], [250, 796, 500, 50]]",[]
PX303Fg006_4X4_1X1_2_PX303Fg006_4X4_2X0_0,PX303Fg006_4X4_1X1_PX303Fg006_4X4_2X0,0,35,2,1,2,1,"[[False, 5, 0], [False, 5, 0]]","[[500, 1276, 0, 50], [500, 1276, 0, 50]]",[]
PX303Fg006_6X3_3X1_3_PX303Fg006_6X3_5X2_1,PX303Fg006_6X3_3X1_PX303Fg006_6X3_5X2,0,53,2,1,2,1,"[[False, 2, 1], [False, 2, 1]]","[[750, 611, 250, 437], [750, 611, 250, 437]]",[]
PX303Fg006_6X3_2X2_0_PX303Fg006_6X3_4X1_0,PX303Fg006_6X3_2X2_PX303Fg006_6X3_4X1,0,40,1,1,0,0,"[[False, 0, 0]]","[[0, 50, 0, 50]]",[]
PX303Fg006_6X4_1X2_2_PX303Fg006_6X4_5X0_0,PX303Fg006_6X4_1X2_PX303Fg006_6X4_5X0,0,16,4,3,2,1,"[[False, 0, 0], [False, 0, 0], [False, 2, 0], [False, 2, 0]]","[[500, 50, 0, 50], [500, 50, 0, 50], [500, 728, 0, 50], [500, 728, 0, 50]]",[]
PX303Fg006_6X4_0X0_2_PX303Fg006_6X4_3X0_2,PX303Fg006_6X4_0X0_PX303Fg006_6X4_3X0,0,27,1,1,0,0,"[[False, 0, 0]]","[[500, 50, 500, 50]]",[]
PX303Fg006_5X3_1X0_4_PX303Fg006_5X3_2X0_1,PX303Fg006_5X3_1X0_PX303Fg006_5X3_2X0,0,140,2,2,0,0,"[[False, 0, 0], [False, 0, 0]]","[[1000, 50, 250, 50], [1000, 50, 250, 50]]",[]
PX303Fg006_5X4_1X2_1_PX303Fg006_5X4_4X3_1,PX303Fg006_5X4_1X2_PX303Fg006_5X4_4X3,0,29,2,1,2,1,"[[False, 5, 0], [False, 5, 0]]","[[250, 1352, 250, 50], [250, 1352, 250, 50]]",[]
PX303Fg006_4X3_0X2_4_PX303Fg006_4X3_1X1_2,PX303Fg006_4X3_0X2_PX303Fg006_4X3_1X1,0,29,5,3,4,2,"[[False, 0, 0], [False, 0, 0], [False, 3, 0], [False, 3, 0], [False, 3, 4]]","[[1000, 50, 500, 50], [1000, 50, 500, 50], [1000, 968, 500, 50], [1000, 968, 500, 50], [1000, 968, 500, 1143]]",[]
PX303Fg006_6X4_1X0_2_PX303Fg006_6X4_3X3_0,PX303Fg006_6X4_1X0_PX303Fg006_6X4_3X3,0,9,2,1,2,1,"[[False, 4, 0], [False, 4, 0]]","[[500, 1026, 0, 50], [500, 1026, 0, 50]]",[]
PX303Fg006_5X3_1X0_4_PX303Fg006_5X3_4X0_1,PX303Fg006_5X3_1X0_PX303Fg006_5X3_4X0,0,57,1,1,0,0,"[[False, 0, 0]]","[[1000, 50, 250, 50]]",[]
PX303Fg006_5X3_3X0_2_PX303Fg006_5X3_4X1_3,PX303Fg006_5X3_3X0_PX303Fg006_5X3_4X1,0,38,5,3,4,2,"[[False, 0, 0], [False, 0, 0], [False, 4, 0], [False, 4, 0], [False, 4, 2]]","[[500, 50, 750, 50], [500, 50, 750, 50], [500, 1180, 750, 50], [500, 1180, 750, 50], [500, 1180, 750, 743]]",[]
PX303Fg006_6X4_0X2_3_PX303Fg006_6X4_5X3_1,PX303Fg006_6X4_0X2_PX303Fg006_6X4_5X3,0,24,5,4,0,0,"[[False, 0, 0], [False, 1, 0], [False, 1, 0], [False, 1, 3], [False, 1, 3]]","[[750, 50, 250, 50], [750, 493, 250, 50], [750, 493, 250, 50], [750, 493, 250, 866], [750, 493, 250, 866]]",[]
PX303Fg006_5X4_0X1_0_PX303Fg006_5X4_4X2_2,PX303Fg006_5X4_0X1_PX303Fg006_5X4_4X2,0,18,1,1,0,0,"[[False, 0, 0]]","[[0, 50, 500, 50]]",[]
PX303Fg006_6X4_2X3_3_PX303Fg006_6X4_4X2_1,PX303Fg006_6X4_2X3_PX303Fg006_6X4_4X2,0,18,2,1,2,1,"[[False, 5, 0], [False, 5, 0]]","[[750, 1499, 250, 50], [750, 1499, 250, 50]]",[]
PX303Fg006_6X3_1X0_4_PX303Fg006_6X3_4X1_4,PX303Fg006_6X3_1X0_PX303Fg006_6X3_4X1,0,36,2,1,0,0,"[[False, 2, 0], [False, 2, 0]]","[[1000, 560, 1000, 50], [1000, 560, 1000, 50]]",[]
PX303Fg006_6X3_1X1_1_PX303Fg006_6X3_5X1_3,PX303Fg006_6X3_1X1_PX303Fg006_6X3_5X1,0,19,2,2,2,1,"[[False, 0, 0], [False, 0, 0]]","[[250, 50, 750, 50], [250, 50, 750, 50]]",[]
PX303Fg006_6X3_2X1_4_PX303Fg006_6X3_4X2_2,PX303Fg006_6X3_2X1_PX303Fg006_6X3_4X2,0,29,1,0,0,0,"[[False, 5, 0]]","[[1000, 1432, 500, 50]]",[]
PX303Fg006_4X4_2X2_3_PX303Fg006_4X4_3X0_1,PX303Fg006_4X4_2X2_PX303Fg006_4X4_3X0,0,10,1,0,0,0,"[[False, 4, 0]]","[[750, 1234, 250, 50]]",[]
PX303Fg006_5X4_0X0_2_PX303Fg006_5X4_2X3_2,PX303Fg006_5X4_0X0_PX303Fg006_5X4_2X3,0,32,4,3,2,1,"[[False, 0, 0], [False, 0, 0], [False, 3, 0], [False, 3, 0]]","[[500, 50, 500, 50], [500, 50, 500, 50], [500, 942, 500, 50], [500, 942, 500, 50]]",[]
PX303Fg006_5X3_3X1_3_PX303Fg006_5X3_4X2_4,PX303Fg006_5X3_3X1_PX303Fg006_5X3_4X2,0,31,2,1,2,1,"[[False, 6, 2], [False, 6, 2]]","[[750, 1531, 1000, 586], [750, 1531, 1000, 586]]",[]
PX303Fg006_5X3_0X0_0_PX303Fg006_5X3_1X0_1,PX303Fg006_5X3_0X0_PX303Fg006_5X3_1X0,1,72,12,11,22,11,"[[False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0]]","[[0, 868, 250, 50], [0, 868, 250, 50], [40, 868, 290, 50], [40, 868, 290, 50], [80, 868, 330, 50], [80, 868, 330, 50], [120, 868, 370, 50], [120, 868, 370, 50], [130, 868, 380, 50], [170, 868, 420, 50], [170, 868, 420, 50], [210, 868, 460, 50]]",[]
PX303Fg006_5X3_0X0_1_PX303Fg006_5X3_2X2_0,PX303Fg006_5X3_0X0_PX303Fg006_5X3_2X2,0,55,3,1,4,2,"[[False, 3, 0], [False, 3, 2], [False, 3, 2]]","[[250, 868, 0, 50], [250, 868, 0, 638], [250, 868, 0, 638]]",[]
