fragmanetAndSide,fragment,fragmentVote,fragmentAndSideVote,fragmentAndSideTrendVote,fragmentAndSideTrendVoteStrict,fragmentAndSideTrendVoteSync,fragmentAndSideTrend,fragmentAndSideCubes,origCoordinates
PX303Fg006_5X4_1X2_3_PX303Fg006_5X4_3X2_3,PX303Fg006_5X4_1X2_PX303Fg006_5X4_3X2,18,2,2,1,0,"[[False, 0, 0], [False, 1, 0]]","[[750, 50, 750, 50], [750, 495, 750, 50]]",[]
PX303Fg006_5X3_0X0_1_PX303Fg006_5X3_4X0_2,PX303Fg006_5X3_0X0_PX303Fg006_5X3_4X0,40,1,0,0,0,"[[False, 3, 3]]","[[250, 936, 500, 939]]",[]
PX303Fg006_6X4_0X1_3_PX303Fg006_6X4_2X2_3,PX303Fg006_6X4_0X1_PX303Fg006_6X4_2X2,16,1,1,0,0,"[[False, 1, 0]]","[[750, 440, 750, 50]]",[]
PX303Fg006_6X4_2X2_3_PX303Fg006_6X4_4X1_1,PX303Fg006_6X4_2X2_PX303Fg006_6X4_4X1,7,1,1,0,0,"[[False, 1, 0]]","[[750, 415, 250, 50]]",[]
PX303Fg006_6X3_2X0_1_PX303Fg006_6X3_3X1_0,PX303Fg006_6X3_2X0_PX303Fg006_6X3_3X1,2,1,0,0,0,"[[False, 4, 0]]","[[250, 1081, 0, 50]]",[]
PX303Fg006_6X4_4X2_0_PX303Fg006_6X4_5X2_0,PX303Fg006_6X4_4X2_PX303Fg006_6X4_5X2,35,3,1,0,0,"[[False, 2, 0], [False, 2, 0], [False, 2, 2]]","[[130, 703, 130, 50], [120, 703, 120, 50], [0, 703, 0, 626]]",[]
PX303Fg006_6X4_0X3_1_PX303Fg006_6X4_1X1_1,PX303Fg006_6X4_0X3_PX303Fg006_6X4_1X1,18,1,1,0,0,"[[False, 0, 0]]","[[250, 184, 250, 50]]",[]
PX303Fg006_6X4_3X2_1_PX303Fg006_6X4_4X2_0,PX303Fg006_6X4_3X2_PX303Fg006_6X4_4X2,21,1,0,0,0,"[[False, 4, 0]]","[[250, 1165, 0, 50]]",[]
PX303Fg006_6X3_0X1_0_PX303Fg006_6X3_2X1_3,PX303Fg006_6X3_0X1_PX303Fg006_6X3_2X1,10,1,1,0,0,"[[False, 0, 0]]","[[0, 50, 750, 50]]",[]
PX303Fg006_5X4_2X0_3_PX303Fg006_5X4_3X2_2,PX303Fg006_5X4_2X0_PX303Fg006_5X4_3X2,38,1,0,0,0,"[[False, 3, 0]]","[[750, 928, 500, 50]]",[]
PX303Fg006_6X3_0X0_2_PX303Fg006_6X3_1X1_3,PX303Fg006_6X3_0X0_PX303Fg006_6X3_1X1,29,1,1,0,0,"[[False, 0, 0]]","[[500, 50, 750, 50]]",[]
PX303Fg006_4X3_1X2_0_PX303Fg006_4X3_3X1_0,PX303Fg006_4X3_1X2_PX303Fg006_4X3_3X1,15,3,1,0,0,"[[False, 0, 0], [False, 0, 4], [False, 6, 0]]","[[0, 50, 0, 50], [0, 50, 0, 1146], [0, 1559, 0, 50]]",[]
PX303Fg006_6X4_2X2_3_PX303Fg006_6X4_5X2_2,PX303Fg006_6X4_2X2_PX303Fg006_6X4_5X2,7,1,1,0,0,"[[False, 1, 0]]","[[750, 415, 500, 50]]",[]
PX303Fg006_5X3_1X1_3_PX303Fg006_5X3_3X2_3,PX303Fg006_5X3_1X1_PX303Fg006_5X3_3X2,10,1,0,0,0,"[[False, 4, 0]]","[[750, 1023, 750, 50]]",[]
PX303Fg006_5X4_0X3_0_PX303Fg006_5X4_3X2_2,PX303Fg006_5X4_0X3_PX303Fg006_5X4_3X2,19,1,0,0,0,"[[False, 5, 0]]","[[0, 1439, 500, 50]]",[]
PX303Fg006_6X3_4X2_2_PX303Fg006_6X3_5X0_2,PX303Fg006_6X3_4X2_PX303Fg006_6X3_5X0,33,4,2,0,0,"[[False, 7, 0], [False, 7, 0], [False, 7, 0], [False, 7, 2]]","[[620, 1911, 620, 50], [500, 1911, 500, 50], [500, 1911, 500, 676], [630, 1911, 630, 50]]",[]
PX303Fg006_5X4_3X3_1_PX303Fg006_5X4_4X3_2,PX303Fg006_5X4_3X3_PX303Fg006_5X4_4X3,15,2,1,0,0,"[[False, 1, 0], [False, 1, 4]]","[[250, 467, 500, 1208], [250, 467, 500, 50]]",[]
PX303Fg006_5X4_0X0_1_PX303Fg006_5X4_4X2_3,PX303Fg006_5X4_0X0_PX303Fg006_5X4_4X2,28,2,0,0,0,"[[False, 4, 0], [False, 4, 4]]","[[250, 1089, 750, 1023], [250, 1089, 750, 50]]",[]
PX303Fg006_6X4_1X0_1_PX303Fg006_6X4_4X2_3,PX303Fg006_6X4_1X0_PX303Fg006_6X4_4X2,8,1,0,0,0,"[[False, 4, 0]]","[[250, 1093, 750, 50]]",[]
PX303Fg006_6X3_2X0_1_PX303Fg006_6X3_3X0_0,PX303Fg006_6X3_2X0_PX303Fg006_6X3_3X0,15,3,2,0,0,"[[False, 4, 0], [False, 4, 0], [False, 4, 0]]","[[250, 1081, 0, 50], [380, 1081, 130, 50], [370, 1081, 120, 50]]",[]
PX303Fg006_5X3_3X0_1_PX303Fg006_5X3_4X0_1,PX303Fg006_5X3_3X0_PX303Fg006_5X3_4X0,29,1,0,0,0,"[[False, 5, 3]]","[[250, 1307, 250, 939]]",[]
PX303Fg006_6X3_1X0_0_PX303Fg006_6X3_4X0_4,PX303Fg006_6X3_1X0_PX303Fg006_6X3_4X0,7,1,0,0,0,"[[False, 3, 0]]","[[0, 919, 1000, 50]]",[]
PX303Fg006_4X4_1X1_2_PX303Fg006_4X4_2X0_2,PX303Fg006_4X4_1X1_PX303Fg006_4X4_2X0,7,1,0,0,0,"[[False, 7, 5]]","[[500, 1863, 500, 1431]]",[]
PX303Fg006_4X4_0X1_0_PX303Fg006_4X4_1X2_3,PX303Fg006_4X4_0X1_PX303Fg006_4X4_1X2,13,2,1,0,0,"[[False, 0, 0], [False, 3, 0]]","[[0, 934, 750, 50], [0, 50, 750, 50]]",[]
PX303Fg006_5X3_0X1_2_PX303Fg006_5X3_2X1_2,PX303Fg006_5X3_0X1_PX303Fg006_5X3_2X1,11,2,1,0,0,"[[False, 0, 0], [False, 4, 0]]","[[500, 1049, 500, 50], [500, 50, 500, 50]]",[]
