fragmanetAndSide,fragment,class,fragmentVote,fragmentAndSideVote,fragmentAndSideTrendVote,fragmentAndSideTrendVoteStrict,fragmentAndSideTrendVoteSync,fragmentAndSideTrend,fragmentAndSideCubes,origCoordinates
PX303Fg006_5X4_3X2_1_PX303Fg006_5X4_4X3_1,PX303Fg006_5X4_3X2_PX303Fg006_5X4_4X3,0,12,2,2,0,0,"[[False, 0, 0], [False, 0, 1]]","[[731, 0, 781, 250], [731, 0, 781, 0]]",[]
PX303Fg006_6X3_3X0_0_PX303Fg006_6X3_5X1_1,PX303Fg006_6X3_3X0_PX303Fg006_6X3_5X1,0,9,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 548, 250], [50, 250, 548, 0]]",[]
PX303Fg006_5X4_0X3_0_PX303Fg006_5X4_4X3_1,PX303Fg006_5X4_0X3_PX303Fg006_5X4_4X3,0,16,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 781, 250], [50, 250, 781, 0], [50, 0, 781, 250], [50, 0, 781, 0]]",[]
PX303Fg006_5X3_0X1_1_PX303Fg006_5X3_3X0_0,PX303Fg006_5X3_0X1_PX303Fg006_5X3_3X0,0,12,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[626, 250, 50, 250], [626, 250, 50, 0], [626, 0, 50, 250], [626, 0, 50, 0]]",[]
PX303Fg006_5X3_1X0_0_PX303Fg006_5X3_3X0_0,PX303Fg006_5X3_1X0_PX303Fg006_5X3_3X0,0,12,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0]]",[]
PX303Fg006_5X4_2X2_0_PX303Fg006_5X4_4X1_1,PX303Fg006_5X4_2X2_PX303Fg006_5X4_4X1,0,8,2,2,2,1,"[[False, 0, 0], [False, 0, 1]]","[[50, 0, 1071, 250], [50, 0, 1071, 0]]",[]
PX303Fg006_5X4_1X3_1_PX303Fg006_5X4_4X1_1,PX303Fg006_5X4_1X3_PX303Fg006_5X4_4X1,0,16,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[808, 250, 1071, 250], [808, 250, 1071, 0], [808, 0, 1071, 250], [808, 0, 1071, 0]]",[]
PX303Fg006_6X3_0X2_1_PX303Fg006_6X3_4X0_1,PX303Fg006_6X3_0X2_PX303Fg006_6X3_4X0,0,6,2,2,0,0,"[[False, 1, 0], [False, 1, 1]]","[[727, 250, 931, 0], [727, 250, 931, 250]]",[]
PX303Fg006_5X4_1X0_1_PX303Fg006_5X4_2X2_0,PX303Fg006_5X4_1X0_PX303Fg006_5X4_2X2,0,4,1,1,0,0,"[[False, 1, 0]]","[[1081, 250, 50, 0]]",[]
PX303Fg006_6X3_0X2_1_PX303Fg006_6X3_5X0_1,PX303Fg006_6X3_0X2_PX303Fg006_6X3_5X0,0,12,2,2,0,0,"[[False, 1, 0], [False, 1, 1]]","[[727, 250, 667, 0], [727, 250, 667, 250]]",[]
PX303Fg006_6X4_0X3_1_PX303Fg006_6X4_4X1_1,PX303Fg006_6X4_0X3_PX303Fg006_6X4_4X1,0,12,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[573, 250, 814, 250], [573, 250, 814, 0], [573, 0, 814, 250], [573, 0, 814, 0]]",[]
PX303Fg006_6X4_0X1_0_PX303Fg006_6X4_5X3_1,PX303Fg006_6X4_0X1_PX303Fg006_6X4_5X3,0,16,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 898, 250], [50, 250, 898, 0], [50, 0, 898, 250], [50, 0, 898, 0]]",[]
PX303Fg006_6X4_2X1_0_PX303Fg006_6X4_3X1_0,PX303Fg006_6X4_2X1_PX303Fg006_6X4_3X1,0,25,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_5X4_1X1_0_PX303Fg006_5X4_2X2_1,PX303Fg006_5X4_1X1_PX303Fg006_5X4_2X2,0,4,1,1,0,0,"[[False, 1, 0]]","[[50, 250, 1510, 0]]",[]
PX303Fg006_6X4_0X1_1_PX303Fg006_6X4_3X3_1,PX303Fg006_6X4_0X1_PX303Fg006_6X4_3X3,0,16,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[528, 250, 726, 250], [528, 250, 726, 0], [528, 0, 726, 250], [528, 0, 726, 0]]",[]
PX303Fg006_6X3_1X0_1_PX303Fg006_6X3_5X1_0,PX303Fg006_6X3_1X0_PX303Fg006_6X3_5X1,0,9,2,2,0,0,"[[False, 0, 0], [False, 1, 0]]","[[844, 250, 50, 0], [844, 0, 50, 0]]",[]
PX303Fg006_6X4_2X3_0_PX303Fg006_6X4_3X3_1,PX303Fg006_6X4_2X3_PX303Fg006_6X4_3X3,0,56,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 726, 250], [50, 250, 726, 0]]",[]
PX303Fg006_6X4_3X0_0_PX303Fg006_6X4_4X1_1,PX303Fg006_6X4_3X0_PX303Fg006_6X4_4X1,0,12,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 814, 250], [50, 250, 814, 0], [50, 0, 814, 250], [50, 0, 814, 0]]",[]
PX303Fg006_6X4_0X1_1_PX303Fg006_6X4_1X1_0,PX303Fg006_6X4_0X1_PX303Fg006_6X4_1X1,1,36,34,34,46,23,"[[False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 3, 2], [False, 3, 3], [False, 3, 3], [False, 3, 3], [False, 3, 3], [False, 3, 3]]","[[528, 100, 50, 100], [528, 150, 50, 100], [528, 150, 50, 150], [528, 180, 50, 180], [528, 200, 50, 150], [528, 200, 50, 200], [528, 250, 50, 200], [528, 250, 50, 250], [528, 0, 50, 250], [528, 270, 50, 270], [528, 300, 50, 250], [528, 300, 50, 300], [528, 350, 50, 300], [528, 350, 50, 350], [528, 400, 50, 350], [528, 400, 50, 400], [528, 430, 50, 430], [528, 450, 50, 400], [528, 450, 50, 450], [528, 520, 50, 520], [528, 550, 50, 500], [528, 550, 50, 550], [528, 600, 50, 550], [528, 600, 50, 600], [528, 650, 50, 600], [528, 650, 50, 650], [528, 700, 50, 650], [528, 700, 50, 700], [528, 750, 50, 700], [528, 750, 50, 750], [528, 800, 50, 750], [528, 800, 50, 800], [528, 850, 50, 800], [528, 850, 50, 850]]",[]
PX303Fg006_6X4_3X1_0_PX303Fg006_6X4_4X3_0,PX303Fg006_6X4_3X1_PX303Fg006_6X4_4X3,0,4,2,2,2,1,"[[False, 0, 1], [False, 1, 1]]","[[50, 250, 50, 250], [50, 0, 50, 250]]",[]
PX303Fg006_5X3_0X1_0_PX303Fg006_5X3_3X2_0,PX303Fg006_5X3_0X1_PX303Fg006_5X3_3X2,0,12,2,2,2,1,"[[False, 0, 0], [False, 0, 1]]","[[50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_6X4_4X3_0_PX303Fg006_6X4_5X0_1,PX303Fg006_6X4_4X3_PX303Fg006_6X4_5X0,0,4,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 709, 250], [50, 250, 709, 0]]",[]
PX303Fg006_6X3_1X1_0_PX303Fg006_6X3_4X2_1,PX303Fg006_6X3_1X1_PX303Fg006_6X3_4X2,0,8,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 1354, 0], [50, 250, 1354, 250], [50, 0, 1354, 0], [50, 0, 1354, 250]]",[]
PX303Fg006_4X4_0X1_0_PX303Fg006_4X4_1X1_0,PX303Fg006_4X4_0X1_PX303Fg006_4X4_1X1,0,32,2,2,2,1,"[[False, 0, 1], [False, 1, 1]]","[[50, 250, 50, 250], [50, 0, 50, 250]]",[]
PX303Fg006_6X4_1X1_0_PX303Fg006_6X4_5X0_1,PX303Fg006_6X4_1X1_PX303Fg006_6X4_5X0,0,4,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 709, 250], [50, 250, 709, 0]]",[]
PX303Fg006_5X4_0X1_0_PX303Fg006_5X4_3X1_0,PX303Fg006_5X4_0X1_PX303Fg006_5X4_3X1,0,4,2,2,2,1,"[[False, 0, 1], [False, 1, 1]]","[[50, 250, 50, 250], [50, 0, 50, 250]]",[]
PX303Fg006_6X4_4X1_0_PX303Fg006_6X4_5X3_0,PX303Fg006_6X4_4X1_PX303Fg006_6X4_5X3,0,12,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0]]",[]
PX303Fg006_6X4_3X0_1_PX303Fg006_6X4_5X2_0,PX303Fg006_6X4_3X0_PX303Fg006_6X4_5X2,0,16,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[907, 250, 50, 250], [907, 250, 50, 0], [907, 0, 50, 250], [907, 0, 50, 0]]",[]
PX303Fg006_4X3_0X1_0_PX303Fg006_4X3_1X1_0,PX303Fg006_4X3_0X1_PX303Fg006_4X3_1X1,0,4,1,1,0,0,"[[False, 0, 1]]","[[50, 0, 50, 250]]",[]
PX303Fg006_6X3_1X0_1_PX303Fg006_6X3_3X1_0,PX303Fg006_6X3_1X0_PX303Fg006_6X3_3X1,0,9,2,2,0,0,"[[False, 0, 0], [False, 1, 0]]","[[844, 250, 50, 0], [844, 0, 50, 0]]",[]
PX303Fg006_6X3_0X2_1_PX303Fg006_6X3_5X1_1,PX303Fg006_6X3_0X2_PX303Fg006_6X3_5X1,0,9,2,2,0,0,"[[False, 1, 0], [False, 1, 1]]","[[727, 250, 548, 250], [727, 250, 548, 0]]",[]
PX303Fg006_6X4_0X0_1_PX303Fg006_6X4_1X0_1,PX303Fg006_6X4_0X0_PX303Fg006_6X4_1X0,0,36,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[649, 250, 798, 250], [649, 250, 798, 0], [649, 0, 798, 250], [649, 0, 798, 0]]",[]
PX303Fg006_6X3_1X1_0_PX303Fg006_6X3_3X0_0,PX303Fg006_6X3_1X1_PX303Fg006_6X3_3X0,0,12,2,2,2,1,"[[False, 0, 1], [False, 1, 1]]","[[50, 250, 50, 250], [50, 0, 50, 250]]",[]
PX303Fg006_6X3_1X1_0_PX303Fg006_6X3_5X0_0,PX303Fg006_6X3_1X1_PX303Fg006_6X3_5X0,0,16,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_6X4_4X0_0_PX303Fg006_6X4_5X2_0,PX303Fg006_6X4_4X0_PX303Fg006_6X4_5X2,0,16,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_5X4_2X0_0_PX303Fg006_5X4_4X2_1,PX303Fg006_5X4_2X0_PX303Fg006_5X4_4X2,0,8,2,2,2,1,"[[False, 0, 0], [False, 0, 1]]","[[50, 0, 868, 250], [50, 0, 868, 0]]",[]
PX303Fg006_4X4_2X1_0_PX303Fg006_4X4_3X1_1,PX303Fg006_4X4_2X1_PX303Fg006_4X4_3X1,0,60,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 1264, 250], [50, 250, 1264, 0], [50, 0, 1264, 250], [50, 0, 1264, 0]]",[]
PX303Fg006_5X4_0X0_1_PX303Fg006_5X4_4X3_1,PX303Fg006_5X4_0X0_PX303Fg006_5X4_4X3,0,12,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[891, 250, 781, 250], [891, 250, 781, 0], [891, 0, 781, 250], [891, 0, 781, 0]]",[]
PX303Fg006_5X4_2X2_0_PX303Fg006_5X4_3X3_0,PX303Fg006_5X4_2X2_PX303Fg006_5X4_3X3,0,6,2,2,2,1,"[[False, 0, 0], [False, 0, 1]]","[[50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_5X4_2X2_1_PX303Fg006_5X4_3X3_0,PX303Fg006_5X4_2X2_PX303Fg006_5X4_3X3,0,6,2,2,0,0,"[[False, 0, 0], [False, 0, 1]]","[[1510, 0, 50, 250], [1510, 0, 50, 0]]",[]
PX303Fg006_5X4_3X3_0_PX303Fg006_5X4_4X2_1,PX303Fg006_5X4_3X3_PX303Fg006_5X4_4X2,0,12,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 868, 250], [50, 250, 868, 0], [50, 0, 868, 250], [50, 0, 868, 0]]",[]
PX303Fg006_6X4_1X0_1_PX303Fg006_6X4_3X0_1,PX303Fg006_6X4_1X0_PX303Fg006_6X4_3X0,0,16,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[798, 250, 907, 250], [798, 250, 907, 0], [798, 0, 907, 250], [798, 0, 907, 0]]",[]
PX303Fg006_4X4_0X3_1_PX303Fg006_4X4_3X3_0,PX303Fg006_4X4_0X3_PX303Fg006_4X4_3X3,0,12,2,2,0,0,"[[False, 0, 0], [False, 1, 0]]","[[1223, 250, 50, 0], [1223, 0, 50, 0]]",[]
PX303Fg006_4X4_0X1_0_PX303Fg006_4X4_1X3_1,PX303Fg006_4X4_0X1_PX303Fg006_4X4_1X3,0,8,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 1225, 250], [50, 250, 1225, 0], [50, 0, 1225, 250], [50, 0, 1225, 0]]",[]
PX303Fg006_6X3_1X2_0_PX303Fg006_6X3_2X0_1,PX303Fg006_6X3_1X2_PX303Fg006_6X3_2X0,0,4,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 750, 0], [50, 250, 750, 250], [50, 0, 750, 0], [50, 0, 750, 250]]",[]
PX303Fg006_6X4_1X0_1_PX303Fg006_6X4_5X1_1,PX303Fg006_6X4_1X0_PX303Fg006_6X4_5X1,0,8,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[798, 250, 939, 0], [798, 250, 939, 250], [798, 0, 939, 0], [798, 0, 939, 250]]",[]
PX303Fg006_4X4_1X3_1_PX303Fg006_4X4_2X3_0,PX303Fg006_4X4_1X3_PX303Fg006_4X4_2X3,1,53,45,45,0,0,"[[False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 2, 1], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 3, 2], [False, 3, 3]]","[[1225, 0, 50, 0], [1225, 100, 50, 100], [1225, 100, 50, 50], [1225, 130, 50, 130], [1225, 250, 50, 0], [1225, 130, 50, 80], [1225, 150, 50, 100], [1225, 150, 50, 150], [1225, 170, 50, 170], [1225, 180, 50, 130], [1225, 180, 50, 180], [1225, 200, 50, 150], [1225, 0, 50, 250], [1225, 200, 50, 200], [1225, 220, 50, 170], [1225, 220, 50, 220], [1225, 250, 50, 200], [1225, 250, 50, 250], [1225, 270, 50, 220], [1225, 270, 50, 270], [1225, 300, 50, 250], [1225, 300, 50, 300], [1225, 350, 50, 300], [1225, 350, 50, 350], [1225, 400, 50, 350], [1225, 400, 50, 400], [1225, 430, 50, 430], [1225, 450, 50, 400], [1225, 450, 50, 450], [1225, 50, 50, 0], [1225, 50, 50, 50], [1225, 500, 50, 450], [1225, 500, 50, 500], [1225, 520, 50, 520], [1225, 550, 50, 500], [1225, 550, 50, 550], [1225, 600, 50, 550], [1225, 600, 50, 600], [1225, 650, 50, 600], [1225, 650, 50, 650], [1225, 700, 50, 650], [1225, 700, 50, 700], [1225, 750, 50, 700], [1225, 750, 50, 750], [1225, 80, 50, 80]]",[]
PX303Fg006_5X3_1X1_0_PX303Fg006_5X3_2X1_0,PX303Fg006_5X3_1X1_PX303Fg006_5X3_2X1,0,48,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_4X3_0X0_1_PX303Fg006_4X3_2X1_1,PX303Fg006_4X3_0X0_PX303Fg006_4X3_2X1,0,9,2,2,0,0,"[[False, 0, 0], [False, 1, 0]]","[[1155, 250, 954, 0], [1155, 0, 954, 0]]",[]
PX303Fg006_6X3_1X0_0_PX303Fg006_6X3_5X2_0,PX303Fg006_6X3_1X0_PX303Fg006_6X3_5X2,0,12,2,2,2,1,"[[False, 0, 0], [False, 0, 1]]","[[50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_5X3_0X0_0_PX303Fg006_5X3_1X0_0,PX303Fg006_5X3_0X0_PX303Fg006_5X3_1X0,0,13,1,1,0,0,"[[False, 1, 1]]","[[50, 250, 50, 250]]",[]
PX303Fg006_6X3_0X0_0_PX303Fg006_6X3_5X2_0,PX303Fg006_6X3_0X0_PX303Fg006_6X3_5X2,0,12,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0]]",[]
PX303Fg006_6X3_2X1_0_PX303Fg006_6X3_5X0_1,PX303Fg006_6X3_2X1_PX303Fg006_6X3_5X0,0,8,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 667, 0], [50, 250, 667, 250], [50, 0, 667, 0], [50, 0, 667, 250]]",[]
PX303Fg006_5X3_3X2_1_PX303Fg006_5X3_4X2_0,PX303Fg006_5X3_3X2_PX303Fg006_5X3_4X2,1,55,43,42,46,23,"[[False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 1], [False, 0, 1], [False, 1, 0], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 4, 4], [False, 4, 4], [False, 4, 4], [False, 4, 4], [False, 4, 4], [False, 4, 4], [False, 4, 4], [False, 4, 4]]","[[646, 0, 50, 0], [646, 0, 50, 50], [646, 1000, 50, 1050], [646, 1050, 50, 1050], [646, 1050, 50, 1100], [646, 1100, 50, 1100], [646, 1100, 50, 1150], [646, 1150, 50, 1150], [646, 0, 50, 250], [646, 1150, 50, 1200], [646, 1200, 50, 1200], [646, 130, 50, 130], [646, 130, 50, 180], [646, 170, 50, 170], [646, 170, 50, 220], [646, 220, 50, 220], [646, 220, 50, 270], [646, 250, 50, 250], [646, 250, 50, 300], [646, 300, 50, 300], [646, 300, 50, 350], [646, 350, 50, 350], [646, 350, 50, 400], [646, 400, 50, 400], [646, 250, 50, 0], [646, 400, 50, 450], [646, 430, 50, 430], [646, 450, 50, 450], [646, 450, 50, 500], [646, 50, 50, 100], [646, 50, 50, 50], [646, 500, 50, 500], [646, 500, 50, 550], [646, 520, 50, 520], [646, 550, 50, 550], [646, 550, 50, 600], [646, 600, 50, 600], [646, 600, 50, 650], [646, 650, 50, 650], [646, 650, 50, 700], [646, 700, 50, 700], [646, 80, 50, 130], [646, 80, 50, 80]]",[]
PX303Fg006_6X4_4X0_0_PX303Fg006_6X4_5X1_1,PX303Fg006_6X4_4X0_PX303Fg006_6X4_5X1,0,8,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 939, 0], [50, 250, 939, 250], [50, 0, 939, 0], [50, 0, 939, 250]]",[]
PX303Fg006_5X4_1X3_1_PX303Fg006_5X4_2X2_0,PX303Fg006_5X4_1X3_PX303Fg006_5X4_2X2,0,8,2,2,0,0,"[[False, 0, 0], [False, 1, 0]]","[[808, 250, 50, 0], [808, 0, 50, 0]]",[]
PX303Fg006_5X3_0X1_1_PX303Fg006_5X3_4X1_1,PX303Fg006_5X3_0X1_PX303Fg006_5X3_4X1,0,12,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[626, 250, 976, 0], [626, 250, 976, 250], [626, 0, 976, 0], [626, 0, 976, 250]]",[]
PX303Fg006_6X3_1X0_1_PX303Fg006_6X3_5X0_1,PX303Fg006_6X3_1X0_PX303Fg006_6X3_5X0,0,12,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[844, 250, 667, 0], [844, 250, 667, 250], [844, 0, 667, 0], [844, 0, 667, 250]]",[]
PX303Fg006_6X3_1X2_0_PX303Fg006_6X3_3X1_1,PX303Fg006_6X3_1X2_PX303Fg006_6X3_3X1,0,6,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 685, 250], [50, 250, 685, 0], [50, 0, 685, 250], [50, 0, 685, 0]]",[]
PX303Fg006_6X4_3X2_1_PX303Fg006_6X4_4X1_1,PX303Fg006_6X4_3X2_PX303Fg006_6X4_4X1,0,3,2,2,0,0,"[[False, 0, 0], [False, 0, 1]]","[[843, 0, 814, 250], [843, 0, 814, 0]]",[]
PX303Fg006_6X4_0X3_0_PX303Fg006_6X4_3X1_1,PX303Fg006_6X4_0X3_PX303Fg006_6X4_3X1,0,16,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 978, 250], [50, 250, 978, 0], [50, 0, 978, 250], [50, 0, 978, 0]]",[]
PX303Fg006_6X4_3X1_1_PX303Fg006_6X4_4X0_0,PX303Fg006_6X4_3X1_PX303Fg006_6X4_4X0,0,16,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[978, 250, 50, 250], [978, 250, 50, 0], [978, 0, 50, 250], [978, 0, 50, 0]]",[]
PX303Fg006_5X3_2X1_0_PX303Fg006_5X3_4X2_0,PX303Fg006_5X3_2X1_PX303Fg006_5X3_4X2,0,12,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 0], [50, 250, 50, 250], [50, 0, 50, 0], [50, 0, 50, 250]]",[]
PX303Fg006_5X3_3X0_0_PX303Fg006_5X3_4X0_1,PX303Fg006_5X3_3X0_PX303Fg006_5X3_4X0,0,37,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 1003, 250], [50, 250, 1003, 0], [50, 0, 1003, 250], [50, 0, 1003, 0]]",[]
PX303Fg006_5X3_2X2_0_PX303Fg006_5X3_4X0_1,PX303Fg006_5X3_2X2_PX303Fg006_5X3_4X0,0,12,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 1003, 250], [50, 250, 1003, 0], [50, 0, 1003, 250], [50, 0, 1003, 0]]",[]
PX303Fg006_6X4_0X3_1_PX303Fg006_6X4_1X0_1,PX303Fg006_6X4_0X3_PX303Fg006_6X4_1X0,0,16,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[573, 250, 798, 250], [573, 250, 798, 0], [573, 0, 798, 250], [573, 0, 798, 0]]",[]
PX303Fg006_6X4_3X1_0_PX303Fg006_6X4_5X1_1,PX303Fg006_6X4_3X1_PX303Fg006_6X4_5X1,0,8,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 939, 0], [50, 250, 939, 250], [50, 0, 939, 0], [50, 0, 939, 250]]",[]
PX303Fg006_5X3_2X2_0_PX303Fg006_5X3_3X2_0,PX303Fg006_5X3_2X2_PX303Fg006_5X3_3X2,0,66,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_5X4_3X1_0_PX303Fg006_5X4_4X2_0,PX303Fg006_5X4_3X1_PX303Fg006_5X4_4X2,0,4,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0]]",[]
PX303Fg006_6X3_0X1_1_PX303Fg006_6X3_5X2_0,PX303Fg006_6X3_0X1_PX303Fg006_6X3_5X2,0,12,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[770, 250, 50, 250], [770, 250, 50, 0], [770, 0, 50, 250], [770, 0, 50, 0]]",[]
PX303Fg006_6X4_4X3_0_PX303Fg006_6X4_5X3_0,PX303Fg006_6X4_4X3_PX303Fg006_6X4_5X3,0,4,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0]]",[]
PX303Fg006_6X4_0X3_1_PX303Fg006_6X4_3X0_0,PX303Fg006_6X4_0X3_PX303Fg006_6X4_3X0,0,16,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[573, 250, 50, 250], [573, 250, 50, 0], [573, 0, 50, 250], [573, 0, 50, 0]]",[]
PX303Fg006_4X4_1X1_0_PX303Fg006_4X4_3X3_0,PX303Fg006_4X4_1X1_PX303Fg006_4X4_3X3,0,9,1,1,0,0,"[[False, 1, 0]]","[[50, 250, 50, 0]]",[]
PX303Fg006_6X4_3X1_1_PX303Fg006_6X4_5X2_0,PX303Fg006_6X4_3X1_PX303Fg006_6X4_5X2,0,16,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[978, 250, 50, 250], [978, 250, 50, 0], [978, 0, 50, 250], [978, 0, 50, 0]]",[]
